Student,Gender,Skill level,Week 1 quiz,Week 2 quiz,Week 3 quiz,Week 4 quiz,Week 5 quiz,Week 6 quiz,Week 7 quiz,Week 8 quiz,Week 9 quiz,Week 10 quiz,Week 11 quiz,Week 12 quiz,Week 13 quiz,Week 14 quiz,Week 15 quiz,Week 16 quiz,Week 1 homework,Week 2 homework,Week 3 homework,Week 4 homework,Week 5 homework,Week 7 homework,Week 8 homework,Week 9 homework,Week 10 homework,Week 11 homework,Week 13 homework,Week 14 homework,Week 15 homework,Score,Grade,Week 1 homework maxscore,Week 1 quiz maxscore,Week 10 homework maxscore,Week 10 quiz maxscore,Week 11 homework maxscore,Week 11 quiz maxscore,Week 12 quiz maxscore,Week 13 homework maxscore,Week 13 quiz maxscore,Week 14 homework maxscore,Week 14 quiz maxscore,Week 15 homework maxscore,Week 15 quiz maxscore,Week 16 quiz maxscore,Week 2 homework maxscore,Week 2 quiz maxscore,Week 3 homework maxscore,Week 3 quiz maxscore,Week 4 homework maxscore,Week 4 quiz maxscore,Week 5 homework maxscore,Week 5 quiz maxscore,Week 6 quiz maxscore,Week 7 homework maxscore,Week 7 quiz maxscore,Week 8 homework maxscore,Week 8 quiz maxscore,Week 9 homework maxscore,Week 9 quiz maxscore
S263,F,Proficient,3.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,5.0,1.0,6.0,4.0,2.0,12.0,6.0,0.0,3.0,6.0,0.0,15.0,90.93,A,0.5,0.5,0.31,0.48,0.5,0.47,0.49,0.5,0.46,0.0,0.43,0.5,0.38,0.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,0.5,0.5,0.5,0.5,0.5,0.48
S264,F,Novice,1.0,11.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,61.42,D,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.11,0.5,0.5,0.5,0.46,0.5,0.45,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S265,M,Proficient,3.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,13.0,10.0,10.0,16.0,10.0,7.0,10.0,5.0,3.0,11.0,98.8,A,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.48,0.5,0.45,0.5,0.43,0.37,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.49,0.5,0.5,0.5,0.48,0.5,0.48
S266,F,Novice,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,4.0,6.0,19.0,14.0,9.0,1.0,4.0,2.0,7.0,91.2,A,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.47,0.49,0.5,0.5,0.5,0.47,0.5,0.48,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.48
S267,M,-,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,4.0,9.0,93.4,A,0.5,0.5,0.5,0.5,0.5,0.32,0.5,0.0,0.48,0.5,0.05,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.48,0.5,0.5,0.38,0.4,0.5,0.48
S269,M,Beginner,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,7.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,0.0,4.0,78.77,C,0.5,0.5,0.33,0.5,0.0,0.3,0.48,0.5,0.37,0.0,0.5,0.25,0.24,0.42,0.5,0.49,0.36,0.5,0.33,0.45,0.5,0.36,0.15,0.21,0.5,0.36,0.5,0.21,0.4
S270,M,-,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.72,F,0.5,0.48,0.0,0.39,0.0,0.0,0.0,0.44,0.26,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.43,0.33,0.33,0.5,0.38,0.27,0.29,0.39,0.0,0.23,0.0,0.0
S271,F,Intermediate,4.0,6.0,2.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,7.0,10.0,9.0,13.0,33.0,20.0,9.0,7.0,4.0,5.0,7.0,86.65,B,0.5,0.5,0.22,0.32,0.4,0.0,0.38,0.5,0.38,0.31,0.29,0.31,0.21,0.25,0.5,0.41,0.48,0.48,0.5,0.4,0.5,0.45,0.4,0.5,0.43,0.33,0.38,0.43,0.42
S272,M,Proficient,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,4.0,7.0,1.0,1.0,3.0,100.6,A,0.5,0.5,0.5,0.43,0.5,0.44,0.45,0.5,0.5,0.5,0.46,0.5,0.48,0.45,0.5,0.5,0.5,0.5,0.5,0.45,0.47,0.5,0.45,0.5,0.5,0.5,0.45,0.5,0.45
S273,F,Beginner,1.0,0.0,5.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,69.33,D,0.5,0.5,0.44,0.5,0.5,0.49,0.47,0.44,0.5,0.12,0.5,0.17,0.32,0.0,0.5,0.5,0.48,0.45,0.5,0.49,0.47,0.5,0.5,0.5,0.5,0.45,0.48,0.5,0.5
S274,F,Proficient,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,78.4,C,0.5,0.46,0.19,0.44,0.0,0.39,0.44,0.5,0.44,0.36,0.43,0.5,0.38,0.39,0.47,0.47,0.36,0.48,0.5,0.48,0.47,0.47,0.48,0.25,0.48,0.33,0.4,0.0,0.44
S275,F,Intermediate,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,45.41,F,0.5,0.5,0.22,0.5,0.3,0.39,0.45,0.44,0.4,0.0,0.34,0.0,0.0,0.0,0.47,0.48,0.23,0.5,0.45,0.5,0.5,0.39,0.38,0.0,0.0,0.17,0.46,0.5,0.42
S276,M,Expert,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,6.0,3.0,6.0,5.0,4.0,6.0,2.0,2.0,5.0,11.0,98.52,A,0.5,0.5,0.5,0.45,0.5,0.47,0.5,0.5,0.42,0.5,0.5,0.5,0.4,0.0,0.5,0.5,0.36,0.48,0.5,0.45,0.5,0.46,0.44,0.5,0.44,0.5,0.43,0.5,0.38
S277,F,Novice,1.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,7.0,4.0,5.0,4.0,7.0,6.0,5.0,1.0,7.0,73.7,C,0.5,0.43,0.5,0.45,0.5,0.45,0.41,0.5,0.46,0.5,0.4,0.31,0.4,0.32,0.5,0.43,0.5,0.46,0.5,0.45,0.5,0.44,0.45,0.5,0.5,0.48,0.45,0.5,0.45
S278,F,Proficient,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,2.0,6.0,3.0,6.0,1.0,2.0,0.0,1.0,82.65,B,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.0,0.41,0.31,0.32,0.18,0.5,0.5,0.5,0.5,0.5,0.38,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.38
S279,M,Proficient,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,12.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,105.9,A,0.5,0.5,0.5,0.5,0.5,0.45,0.45,0.5,0.5,0.5,0.5,0.5,0.44,0.4,0.5,0.5,0.5,0.45,0.5,0.43,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S280,F,-,3.0,11.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,7.0,10.0,17.0,5.0,7.0,4.0,4.0,2.0,3.0,2.0,3.0,79.95,C,0.5,0.5,0.5,0.45,0.5,0.47,0.45,0.44,0.41,0.5,0.45,0.34,0.35,0.37,0.5,0.5,0.5,0.49,0.5,0.35,0.5,0.45,0.35,0.5,0.49,0.5,0.46,0.21,0.33
S281,M,-,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.51,D,0.5,0.5,0.0,0.34,0.0,0.28,0.11,0.44,0.46,0.0,0.43,0.0,0.07,0.13,0.5,0.5,0.22,0.49,0.47,0.5,0.5,0.4,0.48,0.5,0.38,0.0,0.48,0.0,0.5
S282,F,Novice,5.0,6.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.5,B,0.5,0.5,0.5,0.5,0.38,0.5,0.5,0.5,0.48,0.5,0.46,0.03,0.39,0.35,0.5,0.5,0.5,0.45,0.35,0.43,0.5,0.43,0.37,0.5,0.38,0.24,0.44,0.5,0.45
S283,M,Beginner,2.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,7.0,2.0,1.0,3.0,1.0,0.0,97.4,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.31,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49
S284,F,Intermediate,3.0,8.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,84.27,B,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.43,0.5,0.45,0.5,0.38,0.27,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.43,0.4,0.5,0.48,0.5,0.43,0.5,0.47
S285,M,Novice,1.0,7.0,6.0,5.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,80.5,B,0.5,0.5,0.5,0.46,0.12,0.43,0.5,0.5,0.46,0.0,0.44,0.0,0.43,0.31,0.5,0.5,0.5,0.48,0.3,0.5,0.44,0.5,0.29,0.44,0.5,0.0,0.5,0.5,0.5
S286,M,Proficient,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.52,D,0.5,0.48,0.42,0.47,0.5,0.45,0.42,0.44,0.4,0.0,0.4,0.03,0.44,0.23,0.5,0.48,0.5,0.36,0.5,0.41,0.5,0.47,0.49,0.5,0.48,0.45,0.46,0.5,0.33
S287,F,Novice,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.95,E,0.5,0.49,0.33,0.5,0.5,0.5,0.5,0.44,0.5,0.28,0.5,0.06,0.44,0.4,0.5,0.5,0.41,0.5,0.33,0.5,0.5,0.5,0.4,0.46,0.5,0.4,0.5,0.25,0.48
S288,M,Intermediate,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05,F,0.5,0.45,0.44,0.06,0.47,0.35,0.34,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47,0.5,0.32,0.5,0.48,0.5,0.27,0.3,0.5,0.3,0.33,0.38,0.5,0.41
S289,F,Proficient,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,12.0,8.0,8.0,7.0,10.0,3.0,9.0,5.0,2.0,15.0,89.57,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47,0.5,0.45,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.49
S290,M,Proficient,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,1.0,4.0,5.0,1.0,4.0,0.0,2.0,0.0,0.0,84.99,B,0.5,0.47,0.5,0.42,0.0,0.0,0.42,0.5,0.42,0.0,0.0,0.47,0.0,0.0,0.5,0.48,0.5,0.4,0.5,0.48,0.5,0.5,0.48,0.5,0.49,0.5,0.44,0.5,0.48
S291,F,Intermediate,2.0,4.0,5.0,6.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0,4.0,2.0,9.0,1.0,0.0,2.0,8.0,98.6,A,0.5,0.49,0.5,0.48,0.5,0.43,0.46,0.44,0.5,0.5,0.49,0.5,0.44,0.44,0.5,0.44,0.5,0.5,0.5,0.45,0.5,0.45,0.45,0.5,0.5,0.5,0.48,0.5,0.48
S292,M,Intermediate,3.0,4.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,9.0,4.0,7.0,1.0,1.0,5.0,2.0,99.86,A,0.5,0.5,0.5,0.5,0.5,0.39,0.37,0.5,0.36,0.36,0.35,0.31,0.32,0.29,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.5,0.5,0.4,0.48,0.5,0.48
S293,F,Novice,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,73.44,C,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47,0.5,0.5,0.5,0.5,0.33,0.5,0.45,0.5,0.4,0.5,0.45,0.5,0.5,0.48,0.5,0.5,0.48,0.5,0.5,0.45
S294,M,Proficient,3.0,3.0,5.0,8.0,5.0,9.0,3.0,4.0,5.0,2.0,7.0,5.0,4.0,6.0,4.0,6.0,1.0,3.0,1.0,8.0,8.0,8.0,5.0,8.0,3.0,2.0,6.0,3.0,12.0,98.5,A,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.49,0.42,0.49,0.44,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S295,M,Beginner,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,4.0,108.9,A,0.5,0.5,0.5,0.48,0.5,0.47,0.43,0.39,0.31,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.46,0.48,0.4,0.48,0.5,0.42,0.44,0.5,0.5,0.5,0.48,0.5,0.42
S296,F,Proficient,3.0,4.0,4.0,0.0,6.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,4.0,6.0,2.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,20.23,F,0.5,0.46,0.5,0.43,0.5,0.49,0.36,0.17,0.44,0.5,0.45,0.0,0.39,0.36,0.5,0.47,0.5,0.44,0.45,0.48,0.5,0.48,0.43,0.5,0.5,0.5,0.38,0.5,0.44
S297,M,Proficient,5.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,7.0,13.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,34.63,F,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.4,0.5,0.45,0.42,0.43,0.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.46,0.5,0.49,0.5,0.49,0.5,0.49
S298,M,Proficient,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,62.88,D,0.5,0.47,0.5,0.5,0.5,0.43,0.48,0.5,0.41,0.5,0.48,0.5,0.45,0.24,0.5,0.5,0.5,0.4,0.5,0.38,0.5,0.45,0.41,0.5,0.43,0.33,0.49,0.5,0.34
S299,M,Intermediate,4.0,6.0,5.0,6.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,1.0,5.0,1.0,8.0,7.0,12.0,21.0,18.0,6.0,5.0,3.0,5.0,8.0,94.2,A,0.5,0.5,0.5,0.5,0.5,0.47,0.45,0.5,0.44,0.28,0.43,0.31,0.38,0.39,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.49,0.5,0.5,0.5,0.48,0.5,0.5
S300,M,Beginner,3.0,3.0,4.0,3.0,4.0,6.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,8.0,8.0,17.0,19.0,27.0,8.0,6.0,2.0,5.0,14.0,100.0,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5
S301,M,Proficient,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,86.78,B,0.5,0.46,0.39,0.38,0.0,0.45,0.25,0.44,0.26,0.22,0.22,0.33,0.36,0.3,0.11,0.0,0.21,0.45,0.5,0.48,0.5,0.29,0.42,0.5,0.46,0.24,0.4,0.43,0.11
S302,M,Proficient,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,2.0,8.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,70.47,C,0.5,0.31,0.19,0.43,0.35,0.45,0.47,0.39,0.32,0.5,0.34,0.22,0.39,0.37,0.5,0.37,0.32,0.31,0.0,0.38,0.5,0.29,0.45,0.0,0.43,0.33,0.4,0.32,0.35
S303,M,Proficient,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,5.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,97.3,A,0.5,0.5,0.5,0.46,0.5,0.46,0.5,0.5,0.42,0.42,0.5,0.03,0.45,0.44,0.5,0.47,0.5,0.5,0.5,0.45,0.5,0.47,0.48,0.5,0.49,0.5,0.5,0.5,0.45
S304,M,Proficient,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,F,0.5,0.44,0.22,0.43,0.0,0.45,0.5,0.5,0.45,0.38,0.39,0.5,0.2,0.39,0.5,0.5,0.5,0.49,0.5,0.43,0.34,0.32,0.25,0.5,0.5,0.33,0.38,0.48,0.4
S305,F,Beginner,3.0,8.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,70.3,C,0.5,0.5,0.5,0.49,0.5,0.44,0.45,0.5,0.41,0.5,0.41,0.0,0.41,0.39,0.5,0.45,0.5,0.48,0.5,0.5,0.5,0.48,0.5,0.42,0.45,0.5,0.5,0.5,0.44
S306,M,Intermediate,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84,F,0.5,0.5,0.47,0.5,0.5,0.5,0.37,0.5,0.45,0.0,0.37,0.0,0.45,0.48,0.5,0.5,0.5,0.48,0.5,0.4,0.5,0.4,0.4,0.48,0.43,0.33,0.4,0.5,0.43
S307,F,Intermediate,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,7.0,2.0,1.0,1.0,3.0,2.0,92.47,A,0.5,0.5,0.5,0.35,0.35,0.48,0.43,0.5,0.33,0.5,0.38,0.31,0.43,0.25,0.5,0.44,0.5,0.46,0.5,0.43,0.5,0.49,0.49,0.46,0.43,0.31,0.44,0.5,0.33
S308,F,Expert,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,11.0,5.0,2.0,5.0,5.0,6.0,0.0,1.0,0.0,1.0,84.49,B,0.5,0.5,0.5,0.45,0.5,0.5,0.45,0.5,0.43,0.12,0.39,0.03,0.13,0.0,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.49,0.49,0.5,0.5,0.5,0.45,0.5,0.45
S309,F,Intermediate,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,94.66,A,0.5,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.49,0.5,0.5,0.5,0.45,0.29,0.5,0.5,0.5,0.48,0.5,0.43,0.5,0.48,0.49,0.5,0.48,0.5,0.48,0.5,0.47
S311,M,Intermediate,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,5.0,99.82,A,0.5,0.5,0.5,0.48,0.5,0.36,0.45,0.44,0.39,0.08,0.41,0.38,0.33,0.41,0.36,0.5,0.0,0.44,0.43,0.49,0.5,0.4,0.44,0.48,0.47,0.5,0.5,0.39,0.42
S312,F,Novice,3.0,6.0,12.0,5.0,5.0,7.0,1.0,2.0,4.0,3.0,8.0,4.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,15.0,7.0,7.0,12.0,4.0,3.0,5.0,1.0,7.0,95.6,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S314,F,Beginner,4.0,2.0,4.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,80.87,B,0.5,0.5,0.5,0.5,0.5,0.46,0.5,0.5,0.5,0.28,0.05,0.5,0.49,0.46,0.36,0.5,0.5,0.5,0.5,0.5,0.41,0.34,0.5,0.5,0.5,0.5,0.5,0.5,0.45
S315,M,-,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,3.0,4.0,32.0,65.0,11.0,13.0,7.0,3.0,9.0,2.0,13.0,76.03,C,0.5,0.5,0.0,0.4,0.33,0.26,0.41,0.5,0.34,0.28,0.07,0.09,0.24,0.14,0.5,0.46,0.14,0.25,0.0,0.4,0.5,0.0,0.36,0.5,0.48,0.38,0.41,0.5,0.27
S316,M,Intermediate,3.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,7.0,6.0,7.0,6.0,6.0,4.0,1.0,2.0,9.0,97.75,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.45,0.44,0.5,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S317,M,Proficient,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,87.03,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S318,M,-,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,66.99,D,0.5,0.5,0.0,0.39,0.5,0.36,0.45,0.0,0.34,0.0,0.32,0.0,0.29,0.17,0.48,0.48,0.21,0.36,0.0,0.45,0.1,0.0,0.42,0.5,0.46,0.17,0.36,0.0,0.0
