Student,Gender,Skill level,Week 1 quiz,Week 2 quiz,Week 3 quiz,Week 4 quiz,Week 5 quiz,Week 6 quiz,Week 7 quiz,Week 8 quiz,Week 9 quiz,Week 10 quiz,Week 11 quiz,Week 12 quiz,Week 13 quiz,Week 14 quiz,Week 15 quiz,Week 16 quiz,Week 1 homework,Week 2 homework,Week 3 homework,Week 4 homework,Week 5 homework,Week 7 homework,Week 8 homework,Week 9 homework,Week 10 homework,Week 11 homework,Week 13 homework,Week 14 homework,Week 15 homework,Score,Grade,Week 1 homework_maxscore,Week 1 quiz_maxscore,Week 10 homework_maxscore,Week 10 quiz_maxscore,Week 11 homework_maxscore,Week 11 quiz_maxscore,Week 12 quiz_maxscore,Week 13 homework_maxscore,Week 13 quiz_maxscore,Week 14 homework_maxscore,Week 14 quiz_maxscore,Week 15 homework_maxscore,Week 15 quiz_maxscore,Week 16 quiz_maxscore,Week 2 homework_maxscore,Week 2 quiz_maxscore,Week 3 homework_maxscore,Week 3 quiz_maxscore,Week 4 homework_maxscore,Week 4 quiz_maxscore,Week 5 homework_maxscore,Week 5 quiz_maxscore,Week 6 quiz_maxscore,Week 7 homework_maxscore,Week 7 quiz_maxscore,Week 8 homework_maxscore,Week 8 quiz_maxscore,Week 9 homework_maxscore,Week 9 quiz_maxscore,Week 1 homework_firstscore,Week 1 quiz_firstscore,Week 10 homework_firstscore,Week 10 quiz_firstscore,Week 11 homework_firstscore,Week 11 quiz_firstscore,Week 12 quiz_firstscore,Week 13 homework_firstscore,Week 13 quiz_firstscore,Week 14 homework_firstscore,Week 14 quiz_firstscore,Week 15 homework_firstscore,Week 15 quiz_firstscore,Week 16 quiz_firstscore,Week 2 homework_firstscore,Week 2 quiz_firstscore,Week 3 homework_firstscore,Week 3 quiz_firstscore,Week 4 homework_firstscore,Week 4 quiz_firstscore,Week 5 homework_firstscore,Week 5 quiz_firstscore,Week 6 quiz_firstscore,Week 7 homework_firstscore,Week 7 quiz_firstscore,Week 8 homework_firstscore,Week 8 quiz_firstscore,Week 9 homework_firstscore,Week 9 quiz_firstscore,Week 1 homework_lastscore,Week 1 quiz_lastscore,Week 10 homework_lastscore,Week 10 quiz_lastscore,Week 11 homework_lastscore,Week 11 quiz_lastscore,Week 12 quiz_lastscore,Week 13 homework_lastscore,Week 13 quiz_lastscore,Week 14 homework_lastscore,Week 14 quiz_lastscore,Week 15 homework_lastscore,Week 15 quiz_lastscore,Week 16 quiz_lastscore,Week 2 homework_lastscore,Week 2 quiz_lastscore,Week 3 homework_lastscore,Week 3 quiz_lastscore,Week 4 homework_lastscore,Week 4 quiz_lastscore,Week 5 homework_lastscore,Week 5 quiz_lastscore,Week 6 quiz_lastscore,Week 7 homework_lastscore,Week 7 quiz_lastscore,Week 8 homework_lastscore,Week 8 quiz_lastscore,Week 9 homework_lastscore,Week 9 quiz_lastscore,attempts_sum,maxscore_sum,cluster_label,Logistic Regression,K-Nearest Neighbors,Support Vector Machine,Decision Tree
S282-2021,F,Novice,5.0,6.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.5,B,0.0,0.5,0.0,0.5,0.33,0.5,0.5,0.5,0.48,0.25,0.46,0.03,0.39,0.35,0.23,0.5,0.18,0.45,0.0,0.26,0.29,0.43,0.37,0.4,0.38,0.24,0.44,0.29,0.45,0.0,0.36,0.0,0.4,0.33,0.5,0.5,0.5,0.48,0.25,0.46,0.03,0.39,0.35,0.23,0.33,0.18,0.21,0.0,0.26,0.19,0.38,0.34,0.29,0.38,0.24,0.44,0.29,0.45,0.0,0.5,0.0,0.5,0.33,0.5,0.5,0.5,0.48,0.25,0.46,0.03,0.39,0.35,0.23,0.5,0.18,0.45,0.0,0.15,0.29,0.43,0.37,0.4,0.0,0.24,0.44,0.29,0.43,51.0,9.7,1,1,1,1,1
S283-2021,M,Beginner,2.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,7.0,2.0,1.0,3.0,1.0,0.0,97.4,A,0.5,0.49,0.5,0.48,0.5,0.48,0.48,0.5,0.47,0.31,0.5,0.0,0.39,0.39,0.5,0.5,0.5,0.5,0.43,0.48,0.5,0.48,0.46,0.5,0.46,0.5,0.5,0.5,0.48,0.5,0.39,0.39,0.48,0.5,0.48,0.48,0.5,0.47,0.31,0.45,0.0,0.39,0.39,0.5,0.04,0.48,0.43,0.33,0.31,0.29,0.3,0.33,0.48,0.46,0.05,0.48,0.14,0.28,0.5,0.49,0.5,0.48,0.5,0.48,0.48,0.5,0.47,0.31,0.5,0.0,0.39,0.39,0.5,0.5,0.5,0.5,0.43,0.45,0.5,0.48,0.46,0.5,0.46,0.5,0.5,0.5,0.48,63.0,13.280000000000001,1,1,1,1,1
S284-2021,F,Intermediate,3.0,8.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,84.27,B,0.5,0.5,0.47,0.36,0.0,0.33,0.43,0.5,0.32,0.0,0.45,0.0,0.21,0.23,0.5,0.5,0.36,0.5,0.1,0.31,0.48,0.43,0.38,0.46,0.43,0.02,0.43,0.0,0.42,0.5,0.46,0.47,0.36,0.0,0.33,0.43,0.5,0.32,0.0,0.45,0.0,0.21,0.23,0.5,0.31,0.36,0.36,0.1,0.31,0.48,0.28,0.35,0.38,0.43,0.02,0.34,0.0,0.42,0.5,0.5,0.47,0.36,0.0,0.33,0.43,0.5,0.32,0.0,0.45,0.0,0.21,0.23,0.5,0.5,0.36,0.5,0.1,0.31,0.48,0.43,0.38,0.46,0.43,0.02,0.43,0.0,0.42,48.0,9.62,1,1,1,1,1
S285-2021,M,Novice,1.0,7.0,6.0,5.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,80.5,B,0.5,0.5,0.5,0.46,0.0,0.43,0.5,0.5,0.46,0.0,0.39,0.0,0.34,0.31,0.5,0.5,0.5,0.48,0.3,0.5,0.44,0.5,0.25,0.44,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.42,0.33,0.0,0.43,0.45,0.44,0.42,0.0,0.39,0.0,0.34,0.31,0.18,0.35,0.5,0.13,0.27,0.23,0.35,0.32,0.14,0.4,0.5,0.0,0.39,0.25,0.39,0.5,0.5,0.5,0.46,0.0,0.43,0.5,0.5,0.46,0.0,0.39,0.0,0.34,0.31,0.5,0.5,0.5,0.39,0.3,0.5,0.44,0.5,0.25,0.44,0.5,0.0,0.5,0.5,0.5,67.0,11.299999999999999,1,1,1,1,1
S286-2021,M,Proficient,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.52,D,0.5,0.08,0.0,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.03,0.44,0.0,0.48,0.48,0.0,0.31,0.0,0.1,0.28,0.34,0.49,0.0,0.0,0.0,0.0,0.0,0.33,0.5,0.08,0.0,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.03,0.44,0.0,0.07,0.48,0.0,0.31,0.0,0.1,0.0,0.34,0.49,0.0,0.0,0.0,0.0,0.0,0.33,0.5,0.08,0.0,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.44,0.0,0.48,0.48,0.0,0.31,0.0,0.1,0.28,0.34,0.49,0.0,0.0,0.0,0.0,0.0,0.33,22.0,4.3100000000000005,2,2,2,2,2
S287-2021,F,Novice,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.95,E,0.0,0.49,0.0,0.5,0.5,0.5,0.5,0.44,0.5,0.28,0.5,0.06,0.43,0.4,0.5,0.5,0.41,0.5,0.33,0.5,0.31,0.5,0.2,0.46,0.5,0.4,0.5,0.21,0.48,0.0,0.49,0.0,0.45,0.5,0.5,0.5,0.44,0.44,0.28,0.5,0.06,0.43,0.4,0.5,0.5,0.41,0.1,0.33,0.5,0.15,0.5,0.2,0.29,0.49,0.4,0.5,0.21,0.48,0.0,0.49,0.0,0.5,0.5,0.5,0.5,0.44,0.5,0.28,0.5,0.06,0.43,0.4,0.5,0.5,0.41,0.5,0.33,0.5,0.31,0.5,0.16,0.46,0.5,0.4,0.5,0.21,0.48,38.0,11.400000000000002,2,2,2,1,2
S288-2021,M,Intermediate,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05,F,0.5,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.43,0.39,0.32,0.0,0.24,0.1,0.27,0.3,0.0,0.0,0.0,0.38,0.0,0.0,0.5,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.43,0.21,0.22,0.0,0.24,0.1,0.27,0.3,0.0,0.0,0.0,0.38,0.0,0.0,0.5,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.43,0.39,0.32,0.0,0.24,0.1,0.27,0.3,0.0,0.0,0.0,0.38,0.0,0.0,21.0,3.3599999999999994,2,2,2,2,2
S289-2021,F,Proficient,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,12.0,8.0,8.0,7.0,10.0,3.0,9.0,5.0,2.0,15.0,89.57,B,0.5,0.46,0.5,0.3,0.5,0.41,0.44,0.5,0.42,0.5,0.45,0.44,0.45,0.4,0.5,0.48,0.5,0.44,0.5,0.44,0.5,0.5,0.42,0.5,0.45,0.5,0.46,0.5,0.38,0.5,0.43,0.19,0.3,0.0,0.41,0.32,0.06,0.42,0.5,0.45,0.03,0.34,0.4,0.0,0.48,0.21,0.44,0.0,0.44,0.15,0.5,0.34,0.17,0.45,0.02,0.46,0.0,0.38,0.5,0.46,0.5,0.1,0.5,0.41,0.44,0.5,0.42,0.5,0.45,0.44,0.45,0.4,0.5,0.48,0.5,0.44,0.5,0.44,0.5,0.5,0.42,0.5,0.45,0.5,0.46,0.5,0.38,116.0,13.340000000000002,0,0,0,0,0
S290-2021,M,Proficient,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,1.0,4.0,5.0,1.0,4.0,0.0,2.0,0.0,0.0,84.99,B,0.5,0.47,0.5,0.42,0.0,0.0,0.42,0.5,0.42,0.0,0.0,0.0,0.0,0.0,0.5,0.48,0.0,0.0,0.5,0.4,0.5,0.5,0.44,0.5,0.49,0.5,0.44,0.5,0.48,0.5,0.47,0.47,0.42,0.0,0.0,0.42,0.44,0.42,0.0,0.0,0.0,0.0,0.0,0.11,0.45,0.0,0.0,0.4,0.4,0.5,0.35,0.43,0.25,0.49,0.33,0.44,0.5,0.48,0.5,0.43,0.5,0.42,0.0,0.0,0.42,0.5,0.42,0.0,0.0,0.0,0.0,0.0,0.5,0.48,0.0,0.0,0.5,0.38,0.5,0.5,0.44,0.5,0.49,0.5,0.44,0.5,0.48,43.0,9.46,1,1,1,1,1
S291-2021,F,Intermediate,2.0,4.0,5.0,6.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0,4.0,2.0,9.0,1.0,0.0,2.0,8.0,98.6,A,0.5,0.49,0.5,0.45,0.5,0.43,0.45,0.0,0.5,0.47,0.49,0.5,0.44,0.44,0.5,0.44,0.5,0.48,0.5,0.45,0.5,0.45,0.45,0.5,0.49,0.48,0.48,0.5,0.48,0.5,0.43,0.0,0.44,0.5,0.43,0.43,0.0,0.41,0.28,0.45,0.0,0.44,0.44,0.39,0.44,0.36,0.37,0.33,0.25,0.37,0.36,0.4,0.06,0.49,0.02,0.4,0.29,0.4,0.5,0.49,0.5,0.45,0.5,0.38,0.45,0.0,0.5,0.47,0.49,0.5,0.44,0.44,0.5,0.44,0.5,0.48,0.5,0.45,0.5,0.45,0.45,0.5,0.49,0.48,0.48,0.5,0.48,89.0,13.360000000000001,1,1,1,1,1
S292-2021,M,Intermediate,3.0,4.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,9.0,4.0,7.0,1.0,1.0,5.0,2.0,99.86,A,0.5,0.5,0.5,0.5,0.5,0.39,0.0,0.5,0.36,0.36,0.33,0.31,0.05,0.05,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.5,0.5,0.4,0.48,0.5,0.48,0.5,0.47,0.0,0.5,0.5,0.39,0.0,0.5,0.36,0.03,0.33,0.06,0.05,0.05,0.25,0.36,0.5,0.4,0.0,0.35,0.3,0.43,0.43,0.48,0.5,0.33,0.48,0.29,0.48,0.5,0.5,0.5,0.5,0.5,0.39,0.0,0.5,0.36,0.36,0.33,0.31,0.05,0.05,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.05,0.5,0.5,0.38,0.48,0.5,0.48,73.0,12.14,1,1,1,1,1
S293-2021,F,Novice,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,73.44,C,0.5,0.4,0.0,0.34,0.0,0.39,0.29,0.5,0.28,0.0,0.31,0.0,0.22,0.13,0.48,0.36,0.34,0.4,0.03,0.21,0.29,0.35,0.32,0.48,0.34,0.02,0.33,0.11,0.3,0.5,0.4,0.0,0.24,0.0,0.39,0.29,0.5,0.28,0.0,0.31,0.0,0.22,0.13,0.48,0.33,0.34,0.13,0.03,0.21,0.1,0.35,0.22,0.23,0.34,0.02,0.33,0.11,0.2,0.5,0.4,0.0,0.34,0.0,0.39,0.29,0.5,0.28,0.0,0.31,0.0,0.22,0.13,0.48,0.36,0.34,0.4,0.03,0.21,0.29,0.35,0.32,0.48,0.34,0.02,0.33,0.11,0.3,39.0,7.720000000000001,1,1,1,1,1
S294-2021,M,Proficient,3.0,3.0,5.0,8.0,5.0,9.0,3.0,4.0,5.0,2.0,7.0,5.0,4.0,6.0,4.0,6.0,1.0,3.0,1.0,8.0,8.0,8.0,5.0,8.0,3.0,2.0,6.0,3.0,12.0,98.5,A,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.49,0.42,0.49,0.44,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,0.19,0.33,0.33,0.23,0.45,0.22,0.4,0.28,0.47,0.03,0.33,0.34,0.25,0.49,0.5,0.45,0.0,0.34,0.15,0.35,0.3,0.17,0.47,0.5,0.34,0.25,0.36,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.42,0.49,0.44,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,147.0,14.27,0,0,0,0,0
S295-2021,M,Beginner,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,4.0,108.9,A,0.5,0.5,0.5,0.48,0.5,0.47,0.43,0.0,0.0,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.46,0.48,0.4,0.48,0.5,0.4,0.44,0.5,0.5,0.5,0.48,0.5,0.42,0.5,0.38,0.39,0.48,0.5,0.47,0.43,0.0,0.0,0.5,0.5,0.31,0.5,0.48,0.25,0.5,0.0,0.48,0.33,0.39,0.5,0.4,0.44,0.5,0.5,0.5,0.48,0.29,0.42,0.5,0.5,0.5,0.48,0.5,0.47,0.43,0.0,0.0,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.46,0.48,0.4,0.48,0.5,0.4,0.44,0.5,0.5,0.5,0.48,0.5,0.42,42.0,12.920000000000002,1,1,1,1,1
S296-2021,F,Proficient,3.0,4.0,4.0,0.0,6.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,4.0,6.0,2.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,20.23,F,0.5,0.46,0.5,0.0,0.0,0.25,0.36,0.17,0.44,0.28,0.45,0.0,0.39,0.0,0.5,0.41,0.5,0.38,0.0,0.0,0.5,0.45,0.16,0.5,0.49,0.0,0.0,0.0,0.0,0.5,0.44,0.47,0.0,0.0,0.25,0.3,0.06,0.32,0.28,0.45,0.0,0.27,0.0,0.27,0.29,0.36,0.19,0.0,0.0,0.25,0.29,0.16,0.4,0.4,0.0,0.0,0.0,0.0,0.5,0.46,0.5,0.0,0.0,0.25,0.36,0.17,0.44,0.28,0.45,0.0,0.39,0.0,0.5,0.41,0.5,0.38,0.0,0.0,0.5,0.45,0.16,0.5,0.49,0.0,0.0,0.0,0.0,59.0,7.690000000000001,2,2,2,2,2
S297-2021,M,Proficient,5.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,7.0,13.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,34.63,F,0.5,0.5,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.41,0.25,0.4,0.5,0.49,0.33,0.49,0.32,0.45,0.5,0.43,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.21,0.36,0.17,0.35,0.1,0.25,0.33,0.0,0.49,0.1,0.49,0.11,0.45,0.5,0.5,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.41,0.25,0.05,0.5,0.49,0.33,0.49,0.32,0.45,71.0,7.500000000000001,2,2,2,2,2
S298-2021,M,Proficient,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,62.88,D,0.5,0.4,0.0,0.5,0.0,0.19,0.0,0.39,0.32,0.0,0.38,0.31,0.45,0.0,0.5,0.5,0.16,0.28,0.0,0.21,0.1,0.44,0.28,0.0,0.35,0.0,0.39,0.0,0.0,0.5,0.4,0.0,0.5,0.0,0.19,0.0,0.22,0.23,0.0,0.38,0.31,0.42,0.0,0.5,0.5,0.16,0.28,0.0,0.21,0.1,0.37,0.28,0.0,0.35,0.0,0.39,0.0,0.0,0.5,0.4,0.0,0.5,0.0,0.19,0.0,0.39,0.32,0.0,0.38,0.31,0.45,0.0,0.5,0.5,0.16,0.28,0.0,0.21,0.1,0.44,0.28,0.0,0.35,0.0,0.39,0.0,0.0,25.0,6.6499999999999995,2,2,2,2,2
S299-2021,M,Intermediate,4.0,6.0,5.0,6.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,1.0,5.0,1.0,8.0,7.0,12.0,21.0,18.0,6.0,5.0,3.0,5.0,8.0,94.2,A,0.5,0.5,0.36,0.4,0.47,0.46,0.4,0.5,0.44,0.28,0.38,0.31,0.38,0.39,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.48,0.49,0.5,0.5,0.5,0.38,0.5,0.45,0.5,0.42,0.17,0.28,0.0,0.31,0.29,0.17,0.41,0.28,0.28,0.12,0.19,0.34,0.25,0.45,0.5,0.36,0.07,0.48,0.04,0.45,0.38,0.17,0.48,0.0,0.38,0.0,0.45,0.5,0.5,0.36,0.4,0.47,0.46,0.38,0.5,0.44,0.28,0.38,0.31,0.38,0.39,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.48,0.49,0.5,0.5,0.5,0.38,0.5,0.45,158.0,12.969999999999999,0,0,0,0,0
S300-2021,M,Beginner,3.0,3.0,4.0,3.0,4.0,6.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,8.0,8.0,17.0,19.0,27.0,8.0,6.0,2.0,5.0,14.0,100.0,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.46,0.5,0.5,0.45,0.0,0.35,0.17,0.31,0.44,0.44,0.36,0.03,0.34,0.03,0.27,0.44,0.5,0.39,0.36,0.36,0.3,0.39,0.15,0.44,0.33,0.42,0.43,0.21,0.39,0.0,0.31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.46,0.0,175.0,14.390000000000002,0,0,0,0,0
S301-2021,M,Proficient,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,86.78,B,0.5,0.46,0.39,0.38,0.0,0.45,0.0,0.0,0.0,0.22,0.0,0.0,0.36,0.3,0.11,0.0,0.0,0.0,0.17,0.48,0.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.0,0.5,0.46,0.22,0.38,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.28,0.11,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.0,0.5,0.46,0.39,0.38,0.0,0.45,0.0,0.0,0.0,0.22,0.0,0.0,0.36,0.3,0.11,0.0,0.0,0.0,0.17,0.48,0.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.0,23.0,4.78,1,1,1,1,1
S302-2021,M,Proficient,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,2.0,8.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,70.47,C,0.5,0.31,0.0,0.15,0.23,0.24,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.37,0.32,0.0,0.0,0.36,0.5,0.0,0.0,0.0,0.42,0.0,0.4,0.21,0.24,0.5,0.31,0.0,0.15,0.1,0.24,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.42,0.0,0.4,0.0,0.24,0.5,0.0,0.0,0.15,0.23,0.24,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.36,0.32,0.0,0.0,0.36,0.5,0.0,0.0,0.0,0.42,0.0,0.4,0.21,0.24,46.0,4.94,1,1,1,1,1
S303-2021,M,Proficient,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,5.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,97.3,A,0.0,0.5,0.5,0.44,0.5,0.46,0.5,0.5,0.42,0.42,0.5,0.03,0.34,0.38,0.5,0.44,0.5,0.46,0.5,0.45,0.5,0.44,0.45,0.5,0.47,0.0,0.48,0.5,0.42,0.0,0.5,0.28,0.44,0.33,0.46,0.5,0.44,0.42,0.42,0.5,0.03,0.34,0.38,0.32,0.43,0.5,0.25,0.07,0.31,0.25,0.44,0.45,0.21,0.31,0.0,0.48,0.0,0.28,0.0,0.5,0.5,0.44,0.5,0.46,0.5,0.5,0.42,0.42,0.5,0.03,0.34,0.38,0.5,0.44,0.5,0.46,0.5,0.45,0.5,0.44,0.45,0.5,0.47,0.0,0.48,0.5,0.42,63.0,12.1,1,1,1,1,1
S304-2021,M,Proficient,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,F,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.49,0.5,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.49,0.5,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.12,2,2,2,2,2
S305-2021,F,Beginner,3.0,8.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,70.3,C,0.5,0.5,0.28,0.49,0.5,0.44,0.45,0.5,0.37,0.31,0.41,0.0,0.41,0.39,0.2,0.45,0.39,0.48,0.33,0.29,0.1,0.48,0.5,0.06,0.45,0.0,0.5,0.04,0.44,0.5,0.49,0.28,0.49,0.17,0.36,0.45,0.06,0.29,0.28,0.41,0.0,0.3,0.26,0.2,0.35,0.0,0.38,0.33,0.29,0.1,0.3,0.5,0.06,0.29,0.0,0.38,0.04,0.31,0.5,0.5,0.28,0.49,0.5,0.44,0.45,0.5,0.37,0.31,0.41,0.0,0.41,0.39,0.2,0.38,0.39,0.48,0.33,0.29,0.1,0.48,0.5,0.06,0.45,0.0,0.5,0.04,0.44,61.0,10.259999999999998,1,1,1,1,1
