Student,Gender,Skill level,Week 1 quiz,Week 2 quiz,Week 3 quiz,Week 4 quiz,Week 5 quiz,Week 6 quiz,Week 7 quiz,Week 8 quiz,Week 9 quiz,Week 10 quiz,Week 11 quiz,Week 12 quiz,Week 13 quiz,Week 14 quiz,Week 15 quiz,Week 16 quiz,Week 1 homework,Week 2 homework,Week 3 homework,Week 4 homework,Week 5 homework,Week 7 homework,Week 8 homework,Week 9 homework,Week 10 homework,Week 11 homework,Week 13 homework,Week 14 homework,Week 15 homework,Score,Grade,Week 1 homework maxscore,Week 1 quiz maxscore,Week 10 homework maxscore,Week 10 quiz maxscore,Week 11 homework maxscore,Week 11 quiz maxscore,Week 12 quiz maxscore,Week 13 homework maxscore,Week 13 quiz maxscore,Week 14 homework maxscore,Week 14 quiz maxscore,Week 15 homework maxscore,Week 15 quiz maxscore,Week 16 quiz maxscore,Week 2 homework maxscore,Week 2 quiz maxscore,Week 3 homework maxscore,Week 3 quiz maxscore,Week 4 homework maxscore,Week 4 quiz maxscore,Week 5 homework maxscore,Week 5 quiz maxscore,Week 6 quiz maxscore,Week 7 homework maxscore,Week 7 quiz maxscore,Week 8 homework maxscore,Week 8 quiz maxscore,Week 9 homework maxscore,Week 9 quiz maxscore,Sum1,Sum2
S070_21,M,Intermediate,4,2,1,2,1,2,1,1,2,1,1,0,1,0,0,0,0,12,0,1,1,1,12,2,1,0,0,0,0,63.09,D,0.5,0.5,0,0.43,0,0.28,0.5,0,0.05,0.12,0,0.25,0,0,0.5,0.5,0.1,0.45,0.21,0.45,0,0.49,0.39,0.46,0.44,0.02,0.45,0.27,0.34,49,7.7
S071_21,F,Intermediate,5,3,13,10,10,8,2,3,4,3,8,6,6,13,10,3,2,3,3,3,5,4,3,6,3,1,1,1,6,95.1,A,0.5,0.5,0.5,0.5,0.33,0.5,0.5,0.5,0.5,0.5,0.5,0.38,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.49,0.48,0.5,0.33,0.5,0.46,0.5,148,13.95
S072_21,M,Beginner,3,11,7,3,5,3,2,2,3,3,2,4,2,1,2,1,2,12,7,8,11,6,31,2,10,3,1,5,14,86.35,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.5,0.45,0.44,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,166,14.3
S073_21,F,Novice,1,8,12,5,3,4,3,3,2,1,1,2,2,1,3,1,6,10,50,0,0,9,10,7,6,0,1,0,0,86,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44,0.48,0,0.38,0.42,0.5,0.42,0.5,0.5,0.5,0.5,0,0.44,0.5,0.5,0.43,0.48,0.5,0.38,0.5,0.5,0.5,151,12.87
S075_21,M,Beginner,1,5,5,3,1,2,2,1,2,1,1,1,1,2,1,1,1,3,1,3,3,5,4,3,4,1,2,1,6,110,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.47,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67,14.45
S076_21,F,Intermediate,3,1,2,4,3,1,1,1,1,1,4,1,3,2,2,1,1,1,2,3,3,5,3,4,2,2,3,0,2,72.1,C,0.5,0.5,0.5,0.48,0,0.5,0.32,0.5,0.48,0,0.37,0.5,0.31,0.24,0.5,0.48,0.5,0.45,0.5,0.41,0.3,0.48,0.4,0.48,0.48,0.5,0.5,0.32,0.39,62,11.89
S077_21,F,Beginner,5,6,4,3,3,4,1,1,1,1,1,1,1,1,0,2,2,2,1,2,6,3,3,0,0,0,1,0,0,86.5,B,0.5,0.5,0.22,0.5,0,0.47,0.4,0.5,0.45,0,0.44,0,0.45,0.41,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.49,0.5,0.45,0,0.4,55,11.57
S078_21,M,Intermediate,4,2,3,1,3,3,2,1,1,2,1,1,0,0,0,0,1,5,4,0,4,0,4,5,0,5,0,0,0,82.09,B,0.5,0.5,0,0.1,0.17,0.39,0.45,0,0,0,0,0,0,0,0.5,0.5,0.5,0.46,0,0,0.15,0.4,0.35,0,0.45,0.14,0.5,0.5,0.4,52,6.96
S079_21,M,Beginner,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,3,0,0,0,0,0,0,1,0,93.75,A,0.5,0.5,0,0.5,0,0.43,0.38,0,0.42,0.42,0.45,0,0.44,0.35,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.48,0,0.5,0.33,0.44,0.11,0.4,34,10.63
S080_21,F,Proficient,6,3,6,3,3,4,1,1,1,1,1,2,1,1,1,1,1,15,1,10,2,6,8,4,10,1,3,5,1,97.6,A,0.5,0.5,0.5,0.45,0.5,0.43,0.5,0.5,0.45,0.44,0.46,0.03,0.32,0.39,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47,0.5,0.48,0.5,0.5,0.5,0.35,103,13.27
S082_21,F,Proficient,1,2,2,4,3,2,1,3,2,5,3,5,2,1,2,2,1,8,1,3,3,2,2,3,4,1,1,1,4,91.84,A,0.5,0.5,0.5,0.45,0.5,0.49,0.5,0.44,0.5,0.28,0.45,0.28,0.5,0,0.5,0.48,0.39,0.45,0.33,0.43,0.29,0.48,0.49,0.5,0.5,0.33,0.48,0.21,0.43,74,12.18
S083_21,M,Novice,3,5,1,1,1,2,2,2,2,2,1,0,1,1,2,1,1,8,4,9,1,5,8,6,1,6,4,4,3,96.75,A,0.5,0.5,0.19,0.41,0,0.4,0,0.5,0.5,0.28,0.47,0.31,0.24,0.37,0.5,0.5,0.5,0.38,0.27,0.35,0.25,0.45,0.42,0.48,0.5,0.5,0.41,0.29,0.45,87,10.92
S084_21,M,Proficient,5,3,2,1,3,2,1,1,1,1,0,0,0,1,0,0,1,4,1,5,6,6,11,15,8,0,0,0,6,81.5,B,0.5,0.5,0.42,0.5,0.15,0.5,0.5,0.5,0.5,0.25,0.5,0,0.26,0,0.5,0.48,0.5,0.45,0.5,0.5,0.5,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,84,12.45
S085_21,M,Intermediate,4,2,6,6,3,7,1,1,2,5,1,1,2,2,1,1,1,14,8,20,16,7,3,4,9,2,4,2,0,81.4,B,0.5,0.5,0.5,0.48,0.5,0.45,0.41,0.44,0.47,0.28,0.44,0,0.49,0.37,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,135,13.3
S086_21,M,Proficient,1,1,2,0,1,1,1,3,1,1,1,1,1,0,1,0,1,4,2,3,2,7,1,2,4,1,3,0,2,101.04,A,0.5,0.46,0.5,0.5,0.5,0.49,0.45,0.5,0.41,0.5,0.46,0.5,0.5,0,0.5,0.5,0.5,0.45,0.43,0.48,0.5,0.47,0.44,0.5,0.5,0.5,0.5,0.5,0.46,48,13.5
S087_21,F,Beginner,3,5,6,5,5,4,5,2,2,3,1,1,1,2,2,2,2,86,51,45,18,10,6,2,7,6,3,5,6,86.6,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,296,14.5
S088_21,M,Intermediate,5,6,8,6,5,0,1,2,3,1,2,2,2,1,0,0,1,4,10,2,9,5,5,4,6,1,1,1,11,91.72,A,0.5,0.5,0.5,0.46,0.5,0.47,0.5,0.44,0.46,0.28,0.37,0.44,0,0,0.5,0.49,0.5,0.49,0.5,0.49,0.5,0.48,0.37,0.5,0.5,0.5,0.5,0.5,0.49,104,12.73
S089_21,F,Beginner,4,3,7,5,3,3,6,2,3,2,1,1,3,2,3,1,2,8,1,7,3,4,2,5,14,3,2,0,1,92.12,A,0.5,0.5,0.5,0.45,0.5,0.43,0.47,0.5,0.47,0,0.45,0.46,0.45,0.25,0.5,0.5,0.48,0.5,0.5,0.45,0.5,0.42,0.5,0.48,0.5,0.38,0.48,0.5,0.45,101,13.07
S090_21,M,Intermediate,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,7,2,1,2,2,3,1,1,1,5,101.2,A,0.5,0.5,0.5,0.4,0.5,0.5,0.48,0.5,0.45,0.5,0.45,0.47,0.4,0.42,0.5,0.5,0.5,0.41,0.5,0.45,0.5,0.42,0.45,0.5,0.48,0.5,0.5,0.5,0.41,51,13.69
S091_21,M,Novice,1,3,5,2,3,3,2,1,1,1,1,1,1,1,1,0,1,2,1,2,2,1,6,4,2,2,2,0,3,85.03,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.46,0.5,0.49,0.5,0.5,0.44,0.5,0.5,0.5,0.5,0.3,0.34,0.5,0.45,0.43,0.5,0.5,0.5,0.5,0.5,0.49,55,13.9
S094_21,M,Intermediate,3,2,5,5,3,2,1,2,1,1,1,1,1,1,3,1,1,1,1,2,6,3,8,3,2,1,2,1,14,82.2,B,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.43,0.39,0.43,0.31,0.42,0.43,0.5,0.48,0.36,0.45,0.5,0.48,0.43,0.45,0.46,0.5,0.5,0.45,0.48,0.5,0.4,78,13.3
S095_21,M,Novice,3,2,2,1,1,1,3,3,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3,3,14,69.17,D,0,0.43,0,0.45,0.5,0.5,0.47,0.5,0.49,0.5,0.43,0.28,0.38,0.42,0,0.39,0,0.43,0.1,0.34,0.29,0.43,0.35,0.12,0.48,0.07,0.5,0.29,0.3,60,9.44
S096_21,M,Beginner,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.35,F,0.5,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.05,0,0,0,0.2,0,0,0.35,0,0.25,0,0,6,2.31
S097_21,M,-,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,7,2,2,0,1,4,3,3,1,1,2,3,97.36,A,0.5,0.49,0.39,0.46,0.5,0.49,0.45,0.5,0.43,0.5,0.45,0.31,0.49,0.23,0.5,0.5,0.5,0.48,0.5,0.44,0.47,0.5,0.5,0.48,0.5,0.33,0.43,0.32,0.5,49,13.14
S098_21,M,Novice,0,1,5,2,2,2,1,2,1,2,1,0,1,1,1,1,1,9,1,2,1,1,6,1,1,1,3,1,1,74.07,C,0.5,0.5,0.28,0.45,0.5,0.46,0.5,0.5,0.45,0.5,0.4,0.5,0.46,0.36,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.49,0.5,0.5,0.5,0.5,0.5,0.36,52,13.64
S099_21,F,Novice,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,5.94,F,0.5,0.5,0.5,0.5,0.5,0.45,0.48,0.5,0.49,0.5,0.37,0.5,0.45,0.46,0.5,0.5,0.5,0.5,0.5,0.48,0.47,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,17,14.13
S100_21,M,Intermediate,0,1,3,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,2,4,2,3,3,1,1,1,86,B,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.45,0.5,0.49,0.5,0.49,0.44,0.5,0.49,0.5,0.49,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.46,36,14.28
S101_21,M,Proficient,3,1,2,3,1,2,1,1,1,4,1,2,1,1,2,1,1,3,2,1,3,1,1,2,1,2,1,1,1,76.73,C,0.5,0.5,0.19,0.45,0,0.39,0.33,0.44,0.4,0.28,0.39,0.06,0.25,0.26,0.5,0.48,0.5,0.5,0.33,0.45,0.5,0.47,0.49,0.44,0.48,0.31,0.45,0.23,0.42,47,10.99
S102_21,M,Novice,5,7,5,4,4,6,3,3,5,4,4,3,3,2,4,3,1,15,2,5,4,13,10,3,4,9,3,8,9,98.6,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,151,14.5
S103_21,M,Proficient,3,3,2,3,3,2,1,1,1,1,1,1,1,3,1,1,2,2,2,2,1,3,2,2,1,1,2,1,5,99.4,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.43,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,54,14.39
S104_21,F,Intermediate,2,1,4,4,2,3,1,1,1,1,1,2,1,1,2,1,1,1,6,13,6,3,0,8,2,3,1,1,0,74.4,C,0.5,0.5,0.33,0.48,0.35,0.5,0.45,0.5,0.48,0.28,0.49,0.33,0.5,0.45,0.5,0.48,0.5,0.47,0.5,0.47,0.42,0.45,0.5,0.48,0.5,0.24,0.5,0.5,0.48,73,13.13
S106_21,F,Proficient,3,3,4,4,4,3,1,2,2,1,1,2,1,1,3,1,1,4,1,9,8,5,11,7,0,0,6,0,0,84.45,B,0.5,0.5,0,0.24,0,0.11,0.33,0.44,0.43,0,0,0,0.3,0.19,0.5,0.45,0.39,0.45,0.5,0.5,0.5,0.45,0.49,0.5,0.49,0.5,0.45,0.18,0.39,88,9.78
S107_21,M,-,1,2,2,3,4,4,2,2,4,4,2,2,3,2,1,0,1,2,12,6,19,2,18,13,8,5,5,0,0,41.6,F,0.5,0.48,0.42,0.5,0.4,0.46,0.49,0.5,0.39,0.5,0.34,0,0,0,0.5,0.44,0.29,0.3,0.37,0.43,0.41,0.48,0.48,0.5,0.45,0.48,0.45,0.5,0.44,129,11.5
S108_21,F,Novice,3,2,4,3,5,3,2,4,4,1,1,5,1,1,1,1,1,7,3,2,5,6,4,6,4,4,2,4,6,88.6,B,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.49,0.5,0.49,0.31,0.3,0.34,0.5,0.5,0.5,0.42,0.5,0.48,0.5,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.5,95,13.76
S109_21,F,Novice,2,3,9,3,3,5,2,2,4,1,3,3,1,1,3,6,1,1,1,6,3,4,11,4,8,2,1,4,14,102.05,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,111,14.5
S110_21,M,Intermediate,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,3,1,2,3,7,5,2,0,0,0,1,0,0,87.6,B,0.5,0.5,0,0.42,0,0.43,0.47,0.5,0.5,0.5,0.5,0.5,0.5,0.42,0.5,0.49,0.5,0.48,0.5,0.48,0.5,0.45,0.49,0.5,0.5,0.5,0.5,0.48,0.43,38,13.04
S111_21,M,Intermediate,1,3,3,3,1,2,1,2,2,1,3,1,2,1,1,2,1,3,4,4,6,2,0,6,12,3,1,1,2,64.76,D,0,0.46,0.19,0.41,0,0.26,0.47,0.5,0.48,0.28,0.45,0.28,0.42,0.46,0.5,0.36,0.5,0.46,0.5,0.5,0.5,0.43,0.46,0.5,0.44,0,0.29,0.29,0.43,74,10.82
S112_21,M,Proficient,1,4,5,7,5,2,1,1,1,1,1,1,1,1,1,1,3,9,3,6,10,5,10,11,5,4,1,6,8,102.9,A,0.5,0.5,0.5,0.5,0.5,0.49,0.47,0.44,0.5,0.5,0.5,0.5,0.44,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,115,14.27
S113_21,M,-,1,2,5,3,3,7,1,1,2,2,2,1,1,2,2,1,1,4,8,6,5,7,32,6,5,3,2,1,2,97.65,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44,0.5,0.45,0.5,0.4,0.42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,118,14.21
S114_21,F,Novice,2,2,5,5,3,4,2,3,3,5,4,1,4,4,5,4,1,48,4,8,6,1,4,7,3,4,1,7,7,94.05,A,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47,0.48,0.5,0.5,0.5,0.46,0.5,157,14.4
S115_21,M,Proficient,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,3,1,2,3,0,6,0,0,1,0,82.15,B,0.5,0.47,0,0.29,0,0.31,0,0,0.24,0.28,0,0,0,0.16,0.5,0.49,0.5,0.43,0.5,0.44,0.31,0.41,0.4,0.48,0.49,0.02,0.43,0,0.33,33,7.98
S116_21,M,Intermediate,3,4,5,4,3,1,2,1,1,4,1,2,2,1,1,1,1,8,2,5,8,4,8,11,2,0,0,3,0,45.27,F,0.5,0.5,0.19,0.48,0,0.44,0.43,0.44,0.4,0.5,0.5,0.17,0.49,0.41,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.38,0.41,0.19,0.5,0.4,0.5,0.36,0.48,88,12.16
S117_21,M,Intermediate,3,2,3,2,1,2,1,1,1,1,1,0,1,1,1,0,2,7,2,1,6,5,14,4,4,1,5,0,1,94.25,A,0.5,0.5,0.5,0.5,0.44,0.5,0.43,0.5,0.44,0.5,0.41,0.5,0.38,0.32,0.5,0.49,0.5,0.44,0.5,0.5,0.5,0.44,0.4,0.5,0.48,0.5,0.43,0.5,0.47,73,13.57
S118_21,M,Beginner,3,5,6,6,3,3,1,3,2,2,6,1,3,1,1,6,1,5,2,4,3,0,3,5,6,7,1,0,2,77.4,C,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.44,0.5,0,0.5,0.31,0.37,0.5,0.48,0.5,0.5,0.5,0.33,0.5,0.5,0.5,0.49,0,0.43,0.48,0.5,0.5,0.5,91,12.76
S119_21,F,Beginner,2,2,2,2,2,1,3,4,4,6,2,2,2,2,1,0,1,25,24,15,1,7,1,5,14,3,0,0,0,76.16,C,0.5,0.5,0.19,0.46,0.2,0.46,0.37,0,0.33,0,0.48,0,0.42,0.29,0.5,0.45,0.41,0.24,0.1,0.43,0,0.32,0.42,0.48,0.46,0,0.4,0.23,0.34,133,8.98
S120_21,M,Beginner,2,4,3,4,2,9,2,1,1,3,3,2,1,2,3,3,1,3,2,4,7,4,4,6,4,2,1,8,7,98.45,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,98,14.5
S121_21,M,Intermediate,1,4,4,2,3,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,2,0,4,2,4,0,1,1,0,92.51,A,0.5,0.5,0.5,0.43,0.5,0.37,0.37,0.5,0.42,0.22,0.44,0,0.26,0.02,0.5,0.5,0.48,0.5,0.5,0.48,0.5,0.49,0.48,0.48,0.5,0.4,0.45,0.39,0.47,43,12.15
S122_21,M,-,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3.04,F,0.5,0.49,0.5,0.46,0.5,0.5,0.5,0.44,0.49,0.5,0.4,0.5,0.5,0.05,0.5,0.46,0.5,0.46,0.5,0.45,0.47,0.48,0.44,0.48,0.49,0,0.5,0.48,0.49,12,13.03
S123_21,F,Proficient,2,4,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,3,1,1,1,5,2,2,0,0,1,1,0,63.3,D,0.5,0.45,0.22,0.4,0.06,0.4,0.5,0.5,0.5,0.28,0.5,0.17,0.48,0.5,0.5,0.48,0.36,0.5,0.5,0.38,0.5,0.44,0.43,0.48,0.5,0.02,0.5,0.32,0.45,50,11.82
S124_21,F,Intermediate,2,1,2,2,1,5,1,2,1,2,2,2,1,1,1,1,1,1,1,1,4,3,3,0,1,1,1,0,0,93.95,A,0.5,0.5,0.14,0.5,0.33,0.5,0.5,0.44,0.46,0,0.5,0,0.23,0.35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.33,0.5,0,0.49,44,11.72
S125_21,M,-,1,3,3,3,2,0,1,2,1,0,1,2,1,2,1,0,1,11,1,1,1,2,4,5,0,1,0,1,0,38.67,F,0.5,0.47,0,0,0.13,0.23,0.35,0,0,0.28,0.26,0,0,0,0.36,0.44,0,0.31,0.03,0.33,0,0.3,0,0.42,0.44,0.29,0.35,0.36,0.3,51,6.15
S126_21,M,Intermediate,1,3,4,5,1,2,1,2,1,1,1,2,2,1,1,2,1,4,1,4,2,2,6,7,3,2,2,3,3,85.7,B,0.5,0.5,0.5,0.48,0.5,0.49,0.5,0.5,0.5,0.36,0.5,0.5,0.45,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,70,14.26
S128_21,M,Proficient,3,4,3,4,2,3,3,1,1,3,3,3,1,1,6,3,1,3,2,2,3,3,4,3,4,1,4,4,7,98.8,A,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.44,0.5,0.36,0.5,0.38,0.49,0.5,0.5,0.5,0.39,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.49,0.5,0.5,0.5,0.5,85,14.02
S129_21,M,Proficient,3,2,4,3,1,1,1,1,1,2,1,1,1,1,1,1,1,4,7,16,4,6,4,9,16,3,5,7,13,94.07,A,0.5,0.5,0.5,0.46,0.5,0.47,0.5,0.5,0.41,0.5,0.45,0.38,0.45,0.22,0.5,0.48,0.5,0.49,0.5,0.48,0.5,0.42,0.48,0.5,0.45,0.5,0.48,0.5,0.4,120,13.52
S130_21,M,Intermediate,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,6,2,1,3,2,1,1,2,1,3,0,1,102.8,A,0.5,0.5,0.5,0.48,0.5,0.46,0.44,0.5,0.44,0.25,0.44,0.5,0.46,0.44,0.5,0.5,0.5,0.45,0.5,0.48,0.5,0.49,0.46,0.5,0.5,0.5,0.5,0.5,0.44,44,13.73
S131_21,M,Intermediate,0,2,4,2,4,3,1,1,8,5,4,2,1,2,7,2,0,4,22,12,6,5,4,0,1,0,1,0,1,62.14,D,0.5,0.48,0.19,0.3,0,0.22,0.24,0.44,0.29,0,0.17,0,0.21,0.05,0.36,0.48,0.36,0.5,0.5,0.38,0.31,0.34,0.36,0.48,0.5,0.31,0.48,0,0.4,104,8.85
S133_21,M,Intermediate,4,3,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,3,3,5,9,2,3,6,4,1,6,10,4,100.3,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,82,14.43
S134_21,F,Novice,4,11,8,5,5,3,6,2,4,3,3,5,3,1,3,1,1,1,1,1,6,0,21,8,4,6,4,0,0,60.71,D,0.5,0.5,0.5,0.41,0.5,0.48,0.45,0.5,0.46,0.5,0.4,0.5,0.42,0.42,0.5,0.5,0.33,0.44,0.5,0.43,0.5,0.43,0.45,0.5,0.48,0.5,0.41,0.5,0.35,120,13.36
S135_21,M,-,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,12.9,F,0.5,0.5,0.36,0.35,0.15,0.39,0.33,0.44,0.32,0,0,0.5,0.4,0.42,0.5,0.5,0.5,0.5,0,0,0,0,0.31,0.06,0.5,0.36,0.29,0,0.24,5,8.42
S136_21,F,Intermediate,3,4,2,2,3,2,1,1,1,1,1,0,3,3,2,1,1,1,1,1,7,6,3,1,1,3,1,1,3,88.93,B,0.5,0.5,0.33,0.45,0.33,0.44,0.43,0.5,0.47,0.28,0.41,0.31,0.4,0.39,0.5,0.49,0.41,0.5,0.38,0.48,0.43,0.5,0.38,0.44,0.5,0.33,0.5,0.5,0.33,60,12.41
S137_21,M,Beginner,0,3,3,4,4,1,1,2,1,0,1,1,0,0,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,72.79,C,0.5,0.5,0,0.4,0,0.07,0.39,0.5,0.46,0.5,0.35,0.5,0.5,0.26,0.5,0.5,0.39,0.35,0.5,0.43,0.32,0.31,0.49,0.5,0.5,0.5,0.5,0,0.36,30,11.08
S138_21,F,Proficient,2,4,3,3,2,1,1,1,1,1,1,1,3,2,1,1,1,3,1,2,1,1,3,4,1,1,1,1,5,101.3,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.47,0.43,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,53,14.34
S139_21,M,Proficient,1,1,2,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,1,6,1,2,1,3,1,1,1,0,0,88.39,B,0.5,0.5,0.03,0.49,0,0,0,0.44,0,0,0,0,0,0,0.5,0.44,0.5,0.48,0.43,0,0.5,0.4,0.5,0.5,0.45,0.48,0.43,0.5,0.26,33,8.33
S140_21,M,Proficient,4,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,3,0,0,0,0,0,0,0,0,36.12,F,0.5,0.5,0,0,0.5,0.39,0.49,0.44,0.39,0.5,0.46,0.21,0.39,0.36,0.5,0.48,0.5,0.42,0.5,0.48,0.5,0.45,0.28,0.48,0.33,0.38,0.31,0.27,0.29,22,11.3
S141_21,F,Novice,1,7,5,6,10,6,2,5,3,3,3,1,2,2,1,2,1,3,4,1,10,1,3,3,1,1,3,1,0,68.96,D,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.49,0.5,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.49,91,14.25
S142_21,M,Novice,0,3,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,4,54.09,E,0.5,0.48,0.5,0.5,0.47,0.5,0.45,0.5,0.45,0.38,0.38,0.47,0.37,0.4,0.5,0.41,0.5,0.4,0.33,0.45,0.5,0.49,0.4,0.5,0.45,0.5,0.44,0.5,0.41,23,13.13
S143_21,F,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,F,0.5,0.46,0.5,0.43,0.5,0.39,0.38,0.5,0.44,0.5,0.35,0.5,0.4,0,0.5,0.35,0.5,0.38,0.5,0.48,0.5,0.44,0.42,0.5,0.49,0.48,0.47,0.5,0,1,12.36
S144_21,M,Intermediate,1,1,4,1,1,1,1,0,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,91.86,A,0.5,0.5,0.5,0.45,0.5,0.46,0.46,0.5,0.45,0.5,0.48,0.5,0.45,0.47,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.49,0.5,0.5,0.5,0.5,0.48,0.5,0.44,33,14.11
